City of Origin,Destination City,Stopover City,Vehicle Plate,Distance (km),Vehicle Type,Speed (km/h),Fuel Consumption (L/100km),Traffic Congestion,Adjusted Speed (km/h),Travel Time (hours),Total Fuel Consumption (L),Peak Time,Off-Peak Time,Free-Flow Speed (km/h),Free-Flow Time (hours),Travel Time Index (TTI),Load Weight (pounds)
Kampala,Bujumbura,,KAM-BUJ-4519,720.0,Saloon,89.67145398391628,12.627880883972534,High,69.67145398391628,10.334218088317959,90.92074236460225,12.434074564641755,9.192076246597384,110,6.545454545454546,1.5788388746041326,780.334412366634
Kisumu,Nairobi,,KIS-NAI-4520,341.0,SUV,68.20530141680325,18.129477019446213,Medium,68.20530141680325,4.999611363288987,61.82151663631159,5.793329111472638,3.7616668228251875,120,2.841666666666667,1.759394028136887,1308.8683274912157
Kampala,Kigali,,KAM-KIG-4521,511.0,Hybrid,80.71252178744554,11.223524417227036,Medium,80.71252178744554,6.331111811197103,57.35220977203016,7.04160736458657,5.333495870614478,100,5.11,1.2389651293927795,570.0326913711698
Bujumbura,Kisumu,,BUJ-KIS-4522,1064.0,Hybrid,66.96016356612604,11.257228339055342,Low,86.96016356612604,12.235487565417419,119.77690952754884,13.800108334766563,8.764230940393189,100,10.64,1.1499518388550205,888.3278037951442
Nairobi,Arusha,,NAI-ARU-4523,902.0,SUV,111.94644734136452,14.384093323592696,Medium,111.94644734136452,8.05742407572329,129.74452177880613,9.331584017289092,6.711583743475585,120,7.516666666666667,1.071941118721502,1666.4239691336716
Nairobi,Kampala,Kisumu,NAI-KAM-4524,663.0,SUV,82.86859891757871,19.328120149702567,Medium,82.86859891757871,8.000617950104614,128.14543659252803,10.36280645470247,6.336407408002916,120,5.525,1.448075647077758,981.3182815302545
Kisumu,Wau,,KIS-WAU-4525,1488.0,Hybrid,82.90988407230626,11.49771742506653,High,62.909884072306255,23.652880973198883,171.08603528498995,30.586354756317988,19.249224703292015,100,14.88,1.589575334220355,533.5444140401535
Kisumu,Kampala,,KIS-KAM-4526,324.0,Saloon,97.81848673374878,11.874379514331315,Low,117.81848673374878,2.7499928829691127,38.47298962643346,3.4802058315314013,2.026234718800844,110,2.9454545454545453,0.9336395590327234,832.4324780911069
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-4527,1012.0,Hybrid,46.95116662022587,7.040364708053689,Low,66.95116662022588,15.11549463716553,71.24849084550333,17.32993289457237,11.891553014402593,100,10.12,1.493625952289084,750.4767194765487
Kisumu,Kigali,,KIS-KIG-4528,834.0,SUV,118.1305444259035,13.194220987142044,High,98.1305444259035,8.498882838969038,110.03980303276465,10.09939609364652,7.251719132273441,120,6.95,1.2228608401394299,1465.2183498986626
Kigali,Bujumbura,,KIG-BUJ-4529,273.0,Coupe,75.59529218712225,15.075533559193197,High,55.595292187122254,4.910487727650364,41.15620661659743,5.83344614666337,4.190693540863035,130,2.1,2.338327489357316,576.5921348970226
Dar es Salaam,Arusha,,DAR-ARU-4530,630.0,Truck,76.70021272718421,24.281865804307262,Low,96.70021272718421,6.514980497275529,152.97575456713577,7.670703175594662,4.870020838979948,90,7.0,0.9307114996107898,1129.9426051476341
Nairobi,Kigali,Arusha,NAI-KIG-4531,1354.0,Coupe,87.86031876077823,12.688929855087839,High,67.86031876077823,19.952750366132708,171.80811023788934,22.127122507508293,15.373990319414819,130,10.415384615384616,1.9156998135873353,519.8636540888378
Juba,Wau,,JUB-WAU-4532,647.0,Coupe,71.30733698573533,15.893230103611636,Low,91.30733698573533,7.0859584931392625,102.82919877036727,8.552082099893235,4.965575484241427,130,4.976923076923077,1.4237629120681672,625.171262294503
Lamu Port,Bujumbura,Arusha,LAM-BUJ-4533,1868.0,SUV,79.02532723644754,18.537631020019774,High,59.02532723644754,31.64743149185845,346.28294745396937,35.27303714755575,22.722616394146122,120,15.566666666666666,2.0330255776354464,1014.8319192425402
Kampala,Kigali,,KAM-KIG-4534,511.0,Hybrid,88.15782529600202,9.629814231831482,Low,108.15782529600202,4.7245772425759816,49.208350724658864,5.9547803166968905,3.4269535378167744,100,5.11,0.9245748028524425,858.6153848642575
Bujumbura,Kisumu,,BUJ-KIS-4535,1064.0,Saloon,69.49249202595732,11.13053249328936,Low,89.49249202595732,11.889265522870751,118.4288657285988,14.722018910985577,9.020745582953406,110,9.672727272727272,1.2291533905223522,697.2433871669568
Lamu Port,Nairobi,,LAM-NAI-4536,697.0,Coupe,96.68975545587753,11.388818862486742,High,76.68975545587753,9.088567251997693,79.3800674715326,10.638598778627086,7.74166973571172,130,5.361538461538461,1.695141668234864,739.0083384166714
Nairobi,Arusha,,NAI-ARU-4537,902.0,Hybrid,90.88817735819069,8.384549522043656,Medium,90.88817735819069,9.924283071990917,75.62863668883378,12.201184307842128,7.959771500201,100,9.02,1.100253112194115,960.5070553820651
Kisumu,Juba,,KIS-JUB-4538,841.0,Saloon,99.96338586782879,7.841747793134594,Medium,99.96338586782879,8.413080376368674,65.94909894026193,9.646500227375551,7.222811455413646,110,7.6454545454545455,1.1004029029733104,855.2640436643449
Juba,Wau,,JUB-WAU-4539,647.0,Coupe,78.46148731602014,17.77320305112977,High,58.46148731602014,11.067114945306963,114.99262374080962,12.7609370314627,9.417906109483827,130,4.976923076923077,2.2236861559349386,640.492365845689
Nairobi,Kampala,Kisumu,NAI-KAM-4540,663.0,Saloon,85.26610775636539,11.078157387992391,Low,105.26610775636539,6.298323497763303,73.44818348238955,7.323858749756894,5.148423724709685,110,6.027272727272727,1.0449707160693262,593.4304372944864
Lamu Port,Bujumbura,Arusha,LAM-BUJ-4541,1868.0,Hybrid,71.3893637886467,6.5068814182300185,High,51.389363788646705,36.34993434989151,121.54854489253674,45.77919165163092,29.078931144444258,100,18.68,1.945927963056291,678.5848205317891
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-4542,822.0,Truck,75.93519747509865,21.271709355946314,Medium,75.93519747509865,10.825019586859673,174.8534509058787,12.363669136823784,9.593827024386167,90,9.133333333333333,1.1852211226488694,1322.028851407537
Dar es Salaam,Arusha,,DAR-ARU-4543,630.0,Hybrid,74.39942278618139,8.995381576101309,Low,94.39942278618139,6.673769620678467,56.670903929438246,8.092321034563208,5.431474398003117,100,6.3,1.0593285112188042,855.9835506031151
Kisumu,Kigali,,KIS-KIG-4544,834.0,SUV,114.85130544801066,15.261828101048604,Low,134.85130544801066,6.184589739263093,127.28364636274534,7.051010084971563,4.926426469709053,120,6.95,0.8898690272320997,1016.1248431684471
Kisumu,Wau,,KIS-WAU-4545,1488.0,Saloon,58.22376175845077,11.5820260739853,Low,78.22376175845076,19.022352882936453,172.34054798090128,22.00900466810626,16.622191565449548,110,13.527272727272727,1.4062223233353561,899.077201520792
Kigali,Bujumbura,,KIG-BUJ-4546,273.0,Truck,44.56638221826662,23.056907529498826,Medium,44.56638221826662,6.125693547727648,62.94535755553179,7.026760149911996,4.375507818212585,90,3.033333333333333,2.019459411338785,886.0024792128446
Juba,Wau,,JUB-WAU-4547,647.0,Saloon,51.86651505124497,11.106348659675987,Medium,51.86651505124497,12.474329523793017,71.85807582810364,15.330962638443099,10.368728363844605,110,5.881818181818182,2.1208288216649644,723.1915067896998
Juba,Wau,,JUB-WAU-4548,647.0,Saloon,55.071956917614344,10.755155028250632,Low,75.07195691761434,8.618397955311494,69.58585303278159,10.388149682422858,6.2277013330522815,110,5.881818181818182,1.4652608579354935,688.960662433571
Nairobi,Bujumbura,,NAI-BUJ-4549,1281.0,Coupe,125.97670211944865,15.19761413019332,Low,145.97670211944865,8.775372928700593,194.68143700777645,10.918844021265542,7.581609154033409,130,9.853846153846154,0.8905530684863989,636.3952711474548
Lamu Port,Bujumbura,Arusha,LAM-BUJ-4550,1868.0,SUV,64.64470045351759,12.242098122088432,Medium,64.64470045351759,28.896413579070956,228.68239292061193,33.05717024281334,24.80853148801742,120,15.566666666666666,1.8563006581844297,1342.0442555443926
Lamu Port,Bujumbura,Arusha,LAM-BUJ-4551,1868.0,Saloon,90.41974519360605,14.15761488819347,Medium,90.41974519360605,20.659204424877036,264.46424611145403,22.762925161315238,16.542238308616504,110,16.98181818181818,1.2165484404370845,476.05955529411193
Nairobi,Arusha,,NAI-ARU-4552,902.0,Hybrid,41.97511520583723,10.687157922044157,Low,61.97511520583723,14.554228693310177,96.39816445683829,17.990509936241278,12.112157632662404,100,9.02,1.6135508529168712,997.9627095474773
Kisumu,Kigali,,KIS-KIG-4553,834.0,Hybrid,73.70883282029853,8.822639277074748,High,53.708832820298525,15.528172112591525,73.5808115708034,17.437683730915474,13.269200998912593,100,8.34,1.8618911405985041,990.6385205742616
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-4554,1012.0,Coupe,127.46879096520148,15.47644612596773,High,107.46879096520148,9.416687309041066,156.62163479479344,10.82223189614189,7.501905400167457,130,7.7846153846153845,1.2096535080783979,609.7407786137067
Kampala,Juba,,KAM-JUB-4555,653.0,SUV,111.00713208336671,13.539955695446668,High,91.00713208336671,7.175261817961937,88.41591069126675,8.331463635365072,6.322780318071959,120,5.441666666666666,1.3185779757357312,1057.3052850139125
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-4556,1012.0,SUV,93.26184244970459,16.154056774277706,Medium,93.26184244970459,10.851168853390002,163.47905455569037,13.557020859431633,8.544275482265798,120,8.433333333333334,1.28669986403834,1035.0743280904117
Kigali,Bujumbura,,KIG-BUJ-4557,273.0,Hybrid,59.29503642174791,8.991736874631798,High,39.29503642174791,6.947442345387614,24.547441667744806,8.511856033724923,6.102664640761319,100,2.73,2.544850675966159,528.5242660964186
Nairobi,Kisumu,,NAI-KIS-4558,341.0,Truck,51.832768973985694,22.150635066023593,High,31.832768973985694,10.71223179732405,75.53366557514045,12.178233790716412,8.747060124081894,90,3.7888888888888888,2.8272752544257025,1289.487164011755
Kampala,Juba,,KAM-JUB-4559,653.0,Coupe,92.43821555663996,15.39289628746437,Medium,92.43821555663996,7.064177905942865,100.51561275714234,8.615312868939657,5.5471361836957405,130,5.023076923076923,1.4063447592229286,591.2946200972192
Kisumu,Bujumbura,,KIS-BUJ-4560,1064.0,Coupe,124.97122888443326,12.577140514982325,High,104.97122888443326,10.136110735365376,133.82077507941193,12.585295107995542,7.103584127062662,130,8.184615384615384,1.2384345823284766,566.524713450911
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-4561,822.0,Hybrid,78.5694212965259,5.721259916825703,Low,98.5694212965259,8.33930025344454,47.02875651630728,9.821856387147385,6.330456090051907,100,8.22,1.0145134128278028,762.6066705688719
Nairobi,Arusha,,NAI-ARU-4562,902.0,Hybrid,94.26782551313973,8.98022949498954,Medium,94.26782551313973,9.568482089090649,81.00167004480565,10.996009508526745,8.358875713205052,100,9.02,1.0608073269501828,936.4264633795541
Nairobi,Kisumu,,NAI-KIS-4563,341.0,Truck,79.01691238125785,31.91661801382091,Low,99.01691238125785,3.4438561231540206,108.8356674271293,4.255905531473162,2.7059843189461033,90,3.7888888888888888,0.9089356336770142,856.5749210500442
Dar es Salaam,Arusha,,DAR-ARU-4564,630.0,Truck,52.824026318405295,27.937616797727742,High,32.824026318405295,19.19325782549542,176.00698582568478,23.457582069573377,15.053151299323416,90,7.0,2.741893975070774,1235.271414013539
Bujumbura,Dar es Salaam,,BUJ-DAR-4565,1496.0,SUV,117.62878509365865,10.896345448208278,Low,137.62878509365865,10.869819122372892,163.00932790519585,12.126179248612475,8.672834501612375,120,12.466666666666667,0.8719106247892694,1488.3897831102815
Kisumu,Kampala,,KIS-KAM-4566,324.0,Coupe,110.98299388177381,17.62264078035172,Medium,110.98299388177381,2.919366189969119,57.09735612833957,3.6005592092138703,2.2107215949141565,130,2.4923076923076923,1.171350631777733,788.2755264868198
Kisumu,Nairobi,,KIS-NAI-4567,341.0,Coupe,88.03462648324133,16.61447921404348,High,68.03462648324133,5.012153628623169,56.65537411988827,6.0030743774270725,4.001253636110064,130,2.623076923076923,1.9107917059267214,695.8768613867027
Kampala,Juba,,KAM-JUB-4568,653.0,Hybrid,96.01945272449629,10.229603465763775,Medium,96.01945272449629,6.8007052891003195,66.79931063143745,8.505463868082836,5.271584545054794,100,6.53,1.0414556338591607,774.0572716064497
Kampala,Juba,,KAM-JUB-4569,653.0,SUV,73.87969873841749,13.34000718826594,High,53.87969873841749,12.11959263488598,87.1102469393766,13.79383568155664,10.688129443156578,120,5.441666666666666,2.227183945155157,1545.92263163631
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-4570,822.0,Coupe,72.14855766506385,16.314532342453553,Medium,72.14855766506385,11.393159151094618,134.1054558549682,13.12085521511927,9.260284041800494,130,6.323076923076923,1.8018378219492706,798.8232909163365
Dar es Salaam,Kigali,,DAR-KIG-4571,1444.0,SUV,110.9766711906648,16.327103099661926,Medium,110.9766711906648,13.011743680066944,235.7633687591182,15.726807267924046,11.278972296238992,120,12.033333333333333,1.081308339063735,1652.642561600466
Kampala,Juba,,KAM-JUB-4572,653.0,SUV,81.15167107583108,10.768110276399206,Low,101.15167107583108,6.455652121757445,70.3157601048868,7.723198148224984,5.405800527727737,120,5.441666666666666,1.186337296494477,952.9592467281947
Lamu Port,Arusha,,LAM-ARU-4573,690.0,Hybrid,85.18345659489457,10.08568335526946,Medium,85.18345659489457,8.100164369725222,69.59121515135928,9.536105409163245,6.014538882077348,100,6.9,1.1739368651775683,787.4139751880433
Bujumbura,Dar es Salaam,,BUJ-DAR-4574,1496.0,SUV,114.75615130433405,17.305320210053623,Medium,114.75615130433405,13.03633820929214,258.8875903424022,16.285080550682537,11.38767321463099,120,12.466666666666667,1.0456955782854658,1563.1648862471145
Dar es Salaam,Arusha,,DAR-ARU-4575,630.0,Truck,81.43474711220009,31.18931926855999,Low,101.43474711220009,6.210889443073562,196.49271139192794,7.5335002922805545,4.456028464989292,90,7.0,0.8872699204390803,1337.5003860462484
Dar es Salaam,Kigali,,DAR-KIG-4576,1444.0,Truck,71.53435941561582,26.404495912865137,High,51.534359415615825,28.020140666819707,381.28092098177257,34.80253818506088,22.128277659116474,90,16.044444444444444,1.746407659289317,1133.5742902414013
Lamu Port,Arusha,,LAM-ARU-4577,690.0,Saloon,104.12703851853666,12.207748575259759,High,84.12703851853666,8.201881489599382,84.23346516929234,9.273465446286203,6.133621934281275,110,6.2727272727272725,1.307546324428887,595.0999684444876
Dar es Salaam,Kigali,,DAR-KIG-4578,1444.0,Hybrid,63.901319317954545,5.584285066273701,Medium,63.901319317954545,22.597342518314406,80.63707635699224,28.151716409595004,18.24760456437952,100,14.44,1.564912916780776,813.5024672975837
Dar es Salaam,Arusha,,DAR-ARU-4579,630.0,Saloon,67.44229135426292,11.349813878641317,Low,87.44229135426292,7.204751731031654,71.5038274354403,8.590265991285888,5.475682757102201,110,5.7272727272727275,1.2579725244658442,635.5659266171714
Kisumu,Bujumbura,,KIS-BUJ-4580,1064.0,Truck,53.781768500809726,23.318530218768533,High,33.781768500809726,31.496278827868252,248.10916152769718,34.85861957420773,26.60066266043652,90,11.822222222222223,2.6641589234099086,1113.5980256563141
Bujumbura,Dar es Salaam,,BUJ-DAR-4581,1496.0,Saloon,81.64361084527083,8.358562767165877,Low,101.64361084527083,14.718091846198952,125.04409899680151,16.880154676594525,13.06059539153989,110,13.6,1.0822126357499229,826.5338219882453
Kisumu,Kigali,,KIS-KIG-4582,834.0,Hybrid,88.02460379950621,8.390577059398606,Medium,88.02460379950621,9.474623730197107,69.97741267538437,10.470892527294726,7.9759087580265815,100,8.34,1.136046010815001,657.8277115926436
Nairobi,Kigali,Arusha,NAI-KIG-4583,1354.0,Hybrid,74.43176643775901,6.03168287318144,Low,94.43176643775901,14.338395341703535,81.6689861028767,17.082404379445773,11.055792840759912,100,13.54,1.058965682548267,822.4619685215582
Nairobi,Kampala,Kisumu,NAI-KAM-4584,663.0,SUV,79.47458013776205,14.100896832611529,Medium,79.47458013776205,8.342290061183702,93.48894600021444,9.720235764825995,6.840794578259398,120,5.525,1.509916753155421,1639.254258261322
Kampala,Kigali,,KAM-KIG-4585,511.0,Coupe,118.49276983099017,15.701595230861525,High,98.49276983099017,5.188198086792122,80.2351516297024,6.731634678980465,4.553708534660864,130,3.9307692307692306,1.3198938381271543,648.7087655841897
Kisumu,Bujumbura,,KIS-BUJ-4586,1064.0,SUV,73.37864848726088,16.161790816070077,High,53.378648487260875,19.93306369032423,171.9614542829856,25.388759635078642,15.029643201590575,120,8.866666666666667,2.248089889886191,1306.1889507761775
Lamu Port,Bujumbura,Arusha,LAM-BUJ-4587,1868.0,Hybrid,54.60738146631986,11.917730089831718,High,34.60738146631986,53.97692402177121,222.62319807805648,68.28805108309487,39.05991272550225,100,18.68,2.889556960480258,517.6513520804831
Kigali,Bujumbura,,KIG-BUJ-4588,273.0,Truck,87.60619390654352,28.448970807809307,High,67.60619390654352,4.0380915449461,77.6656903053194,4.846611599375839,2.932271472820965,90,3.033333333333333,1.331238970861352,1345.2580434997365
Lamu Port,Arusha,,LAM-ARU-4589,690.0,Truck,74.94512859470714,32.02145573312968,Low,94.94512859470714,7.2673554737642965,220.94804455859477,9.167169372383434,5.806403378320502,90,7.666666666666667,0.9479159313605604,1598.020821826399
Bujumbura,Dar es Salaam,,BUJ-DAR-4590,1496.0,SUV,103.25990520269423,16.99828691082421,Low,123.25990520269423,12.136955626729627,254.29437218593014,13.998448203277878,10.273050001521266,120,12.466666666666667,0.9735525903793818,1582.3767341429887
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-4591,822.0,Hybrid,97.51324047697167,9.175192744150984,Low,117.51324047697167,6.994956454809721,75.4200843569211,8.47879582309043,5.815967375462999,100,8.22,0.8509679385413285,817.2330931771959
Kisumu,Kigali,,KIS-KIG-4592,834.0,Truck,71.81513359095278,32.739031256572716,Medium,71.81513359095278,11.613151132605658,273.0435206798165,13.687069611632769,9.18342326615026,90,9.266666666666667,1.2532177481229128,1175.3156016403746
Lamu Port,Arusha,,LAM-ARU-4593,690.0,Hybrid,80.19345207150441,10.130528354122657,High,60.19345207150441,11.463040850030366,69.90064564344634,13.002164801254871,9.696123240310467,100,6.9,1.6613102681203427,612.1620985578057
Nairobi,Kigali,Arusha,NAI-KIG-4594,1354.0,Truck,51.70843430983212,25.569003861726063,High,31.70843430983212,42.70157229365793,346.2043122877709,47.59187106083742,35.30540338839311,90,15.044444444444444,2.838361526166332,1353.6873590576229
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-4595,1012.0,Hybrid,48.83808074271358,8.540358096343638,High,30.0,33.733333333333334,86.42842393499762,40.87278002378183,27.85179683112039,100,10.12,3.3333333333333335,588.6509587560294
Lamu Port,Arusha,,LAM-ARU-4596,690.0,Saloon,77.34364404081478,14.977302514235655,Low,97.34364404081478,7.088290219654126,103.34338734822603,7.935538146584911,5.248703681283758,110,6.2727272727272725,1.130017281394136,849.171802784231
Nairobi,Bujumbura,,NAI-BUJ-4597,1281.0,Hybrid,76.67251916893255,10.505113762360963,Low,96.67251916893255,13.250921885685921,134.57050729584395,16.47885466382782,10.104049050738304,100,12.81,1.0344201315914068,676.9942936248474
